7206;Carrier;50
7207;NAS;4
7208;Carrier;25
7209;Carrier;15
7210;NAS;3
7211;Carrier;50
7212;NAS;26
7213;NAS;15
7214;NAS;25
7215;Carrier;15
7216;Carrier;16
7217;NAS;6
7218;Carrier;48
7219;NAS;10
7220;NAS;24
7221;Weather;42
7222;Carrier;94
7223;NAS;8
7224;LateAircraft;19
7225;LateAircraft;33
7226;NAS;17
7227;Weather;17
7228;NAS;18
7229;Carrier;25
7230;NAS;13
7231;NAS;28
7232;Weather;25
7233;NAS;31
7234;Carrier;23
7235;NAS;12
7236;Carrier;8
7237;NAS;22
7239;Carrier;20
7240;NAS;8
7242;Carrier;80
7243;NAS;19
7245;NAS;233
7246;Carrier;31
7247;NAS;18
7248;Carrier;26
7250;Carrier;50
7251;Carrier;28
7259;NAS;15
7260;Carrier;24
7261;LateAircraft;4
7262;LateAircraft;21
7263;NAS;19
7264;Carrier;32
7265;Carrier;69
7266;NAS;1
7267;NAS;26
7268;LateAircraft;1
7269;Carrier;15
7270;LateAircraft;23
7271;NAS;15
7272;Carrier;18
7273;Carrier;11
7274;NAS;4
7275;Carrier;1
7276;NAS;12
7277;LateAircraft;2
7278;NAS;37
7279;LateAircraft;22
7280;LateAircraft;23
7281;LateAircraft;111
7282;Carrier;70
7283;LateAircraft;110
7284;Carrier;42
7285;NAS;8
7286;LateAircraft;2
7287;Carrier;171
7288;NAS;27
7289;LateAircraft;5
7290;LateAircraft;53
7291;NAS;23
7292;Carrier;17
7293;Carrier;3
7294;NAS;16
7295;NAS;12
7296;LateAircraft;5
7297;NAS;45
7298;LateAircraft;177
7299;Carrier;16
7301;NAS;10
7302;LateAircraft;183
7303;Carrier;240
7304;Carrier;12
7305;NAS;4
7306;NAS;15
7308;LateAircraft;130
7310;LateAircraft;18
7311;Carrier;2
7312;NAS;65
7313;NAS;19
7314;Carrier;22
7315;Carrier;50
7316;NAS;20
7317;LateAircraft;24
7318;Carrier;9
7319;NAS;8
7320;Weather;135
7321;NAS;9
7322;LateAircraft;132
7323;LateAircraft;34
7324;Carrier;16
7325;Carrier;22
7326;NAS;1
7327;LateAircraft;1
7328;LateAircraft;42
7329;Carrier;9
7330;NAS;31
7331;LateAircraft;28
7332;NAS;22
7333;Carrier;2
7334;NAS;8
7335;LateAircraft;10
7336;NAS;22
7337;LateAircraft;19
7338;Weather;47
7339;LateAircraft;19
7340;Weather;74
7341;LateAircraft;17
7342;NAS;85
7343;Carrier;20
7345;NAS;6
7346;LateAircraft;13
7348;Carrier;1
7349;NAS;42
7351;LateAircraft;34
7353;NAS;105
7355;Weather;90
7356;LateAircraft;1
7357;LateAircraft;60
7358;Weather;1
7359;LateAircraft;60
7360;LateAircraft;85
7361;Weather;68
7362;NAS;9
7363;NAS;1
7364;LateAircraft;70
7365;LateAircraft;61
7366;NAS;4
7367;LateAircraft;59
7368;LateAircraft;76
7369;LateAircraft;74
7370;LateAircraft;40
7371;LateAircraft;37
7372;LateAircraft;32
7373;NAS;1
7374;LateAircraft;32
7375;NAS;3
7376;LateAircraft;38
7377;NAS;89
7378;Carrier;8
7379;LateAircraft;95
7380;NAS;16
7381;Carrier;6
7382;LateAircraft;16
7383;LateAircraft;103
7384;LateAircraft;26
7385;LateAircraft;41
7386;LateAircraft;30
7387;NAS;16
7388;NAS;54
7389;LateAircraft;105
7390;NAS;5
7391;LateAircraft;27
7392;NAS;28
7393;Carrier;6
7394;NAS;4
7395;LateAircraft;28
7396;Weather;115
7397;LateAircraft;89
7398;LateAircraft;78
7399;LateAircraft;24
7400;NAS;6
7401;LateAircraft;57
7402;Carrier;8
7403;NAS;1
7404;LateAircraft;9
7405;LateAircraft;16
7406;LateAircraft;23
7407;Carrier;19
7408;LateAircraft;57
7409;LateAircraft;65
7410;NAS;19
7411;Carrier;3
7412;NAS;3
7413;LateAircraft;79
7414;LateAircraft;118
7415;Carrier;35
7416;NAS;17
7417;LateAircraft;71
7418;LateAircraft;71
7419;NAS;12
7420;LateAircraft;17
7421;NAS;69
7422;Weather;12
7423;NAS;26
7424;Carrier;4
7425;NAS;1
7426;LateAircraft;66
7427;LateAircraft;59
7428;NAS;5
7429;LateAircraft;18
7430;NAS;1
7431;LateAircraft;27
7432;LateAircraft;109
7434;LateAircraft;55
7435;LateAircraft;44
7436;Carrier;6
7437;NAS;29
7438;LateAircraft;9
7439;NAS;8
7440;LateAircraft;38
7441;LateAircraft;30
7442;Carrier;1
7443;LateAircraft;21
7444;LateAircraft;95
7445;LateAircraft;87
7446;NAS;3
7447;LateAircraft;44
7448;LateAircraft;20
7449;LateAircraft;84
7450;LateAircraft;77
7451;LateAircraft;37
7452;Carrier;3
7453;NAS;2
7454;LateAircraft;37
7455;Carrier;6
7456;NAS;4
7457;LateAircraft;47
7458;NAS;26
7459;LateAircraft;2
7460;LateAircraft;58
7461;Carrier;2
7462;NAS;9
7463;LateAircraft;12
7464;LateAircraft;46
7465;LateAircraft;33
7466;LateAircraft;17
7467;NAS;78
7468;LateAircraft;18
7469;Carrier;15
7470;LateAircraft;3
7471;Carrier;5
7472;LateAircraft;35
7473;Carrier;159
7474;NAS;5
7475;Carrier;6
7476;NAS;4
7477;LateAircraft;104
7478;NAS;12
7479;LateAircraft;18
7480;LateAircraft;30
7481;NAS;6
7482;LateAircraft;13
7483;Carrier;28
7484;LateAircraft;76
7485;Carrier;35
7486;NAS;3
7487;LateAircraft;49
7488;NAS;10
7489;LateAircraft;75
7490;Carrier;20
7491;LateAircraft;29
7492;NAS;15
7493;NAS;81
7494;NAS;6
7495;LateAircraft;52
7497;NAS;4
7498;LateAircraft;29
7499;Carrier;22
7504;LateAircraft;72
7505;LateAircraft;58
7508;LateAircraft;106
7509;NAS;85
7510;NAS;116
7511;Weather;17
7512;Weather;3
7513;NAS;41
7514;LateAircraft;39
7515;LateAircraft;32
7516;NAS;10
7517;LateAircraft;11
7518;NAS;35
7519;NAS;22
7520;LateAircraft;100
7521;LateAircraft;66
7522;NAS;29
7523;LateAircraft;6
7524;LateAircraft;21
7525;Carrier;34
7526;NAS;12
7527;Carrier;8
7528;NAS;10
7529;LateAircraft;34
7530;Carrier;10
7531;LateAircraft;32
7535;LateAircraft;89
7536;LateAircraft;27
7537;LateAircraft;32
7538;LateAircraft;62
7539;LateAircraft;21
7540;LateAircraft;69
7541;NAS;4
7542;LateAircraft;11
7543;NAS;72
7544;LateAircraft;4
7545;NAS;31
7546;Carrier;34
7547;NAS;3
7548;Carrier;37
7549;NAS;9
7550;NAS;6
7551;LateAircraft;41
7552;NAS;21
7553;LateAircraft;27
7555;Weather;47
7557;NAS;53
7558;LateAircraft;32
7560;NAS;85
7561;Carrier;82
7562;NAS;7
7563;Weather;27
7564;NAS;4
7565;NAS;105
7566;NAS;8
7567;LateAircraft;34
7568;NAS;19
7569;LateAircraft;82
7570;LateAircraft;58
7571;Carrier;52
7572;LateAircraft;2
7573;NAS;22
7574;LateAircraft;57
7575;NAS;5
7576;LateAircraft;11
7577;LateAircraft;73
7579;LateAircraft;73
7580;LateAircraft;20
7581;LateAircraft;50
7582;NAS;1
7583;LateAircraft;125
7584;LateAircraft;20
7585;LateAircraft;32
7586;Carrier;38
7587;NAS;3
7589;LateAircraft;61
7590;LateAircraft;78
7591;Carrier;13
7592;LateAircraft;5
7593;LateAircraft;72
7594;LateAircraft;51
7595;Carrier;138
7596;LateAircraft;84
7597;LateAircraft;84
7598;Carrier;4
7599;LateAircraft;138
7600;Carrier;78
7601;LateAircraft;57
7602;Carrier;28
7603;NAS;2
7604;Carrier;10
7605;NAS;13
7606;LateAircraft;8
7607;Carrier;36
7608;NAS;1
7609;LateAircraft;30
7610;Carrier;2
7611;NAS;16
7612;LateAircraft;4
7613;LateAircraft;21
7614;NAS;4
7615;LateAircraft;14
7616;Weather;105
7617;NAS;3
7618;Weather;2
7619;NAS;20
7620;NAS;66
7621;LateAircraft;11
7622;LateAircraft;47
7623;NAS;11
7624;LateAircraft;46
7627;LateAircraft;29
7628;Carrier;49
7629;LateAircraft;38
7630;NAS;90
7631;LateAircraft;2
7632;NAS;1
7633;LateAircraft;39
7634;LateAircraft;48
7635;Carrier;8
7636;NAS;13
7637;LateAircraft;28
7639;NAS;16
7640;LateAircraft;7
7641;Carrier;2
7642;LateAircraft;21
7643;NAS;9
7644;LateAircraft;8
7645;NAS;72
7647;Carrier;22
7648;NAS;5
7649;LateAircraft;24
7650;NAS;4
7651;LateAircraft;32
7652;LateAircraft;29
7653;LateAircraft;51
7654;LateAircraft;60
7655;LateAircraft;55
7656;NAS;4
7657;LateAircraft;77
7658;LateAircraft;29
7659;LateAircraft;25
7660;Carrier;25
7661;LateAircraft;8
7662;LateAircraft;82
7663;Carrier;31
7664;LateAircraft;25
7665;LateAircraft;21
7666;LateAircraft;37
7667;LateAircraft;31
7668;Security;21
7669;Weather;157
7670;NAS;1
7671;LateAircraft;62
7672;LateAircraft;63
7673;Weather;40
7674;Carrier;96
7675;LateAircraft;17
7676;NAS;20
7677;Carrier;3
7678;LateAircraft;14
7679;LateAircraft;23
7680;LateAircraft;37
7681;Carrier;14
7682;LateAircraft;4
7684;Carrier;88
7685;NAS;4
7686;NAS;48
7687;LateAircraft;23
7688;LateAircraft;36
7689;NAS;67
7690;LateAircraft;9
7691;LateAircraft;63
7692;Carrier;15
7693;NAS;11
7694;LateAircraft;3
7695;LateAircraft;59
7696;LateAircraft;24
7697;NAS;15
7698;LateAircraft;67
7699;LateAircraft;70
7700;LateAircraft;27
7701;NAS;2
7702;LateAircraft;53
7703;LateAircraft;32
7705;LateAircraft;21
7706;NAS;80
7707;NAS;154
7708;LateAircraft;3
7709;NAS;85
7710;LateAircraft;13
7711;Carrier;106
7712;Weather;1
7713;NAS;3
7714;LateAircraft;27
7715;NAS;54
7716;LateAircraft;6
7717;LateAircraft;100
7718;Carrier;20
7719;NAS;16
7720;LateAircraft;148
7721;LateAircraft;71
7722;NAS;2
7723;LateAircraft;18
7724;LateAircraft;35
7725;NAS;35
7726;Carrier;31
7727;NAS;1
7728;LateAircraft;82
7729;NAS;26
7730;NAS;19
7731;NAS;32
7732;LateAircraft;5
7733;NAS;30
7734;LateAircraft;33
7735;LateAircraft;45
7736;Carrier;34
7737;Carrier;31
7738;NAS;5
7739;LateAircraft;15
7740;LateAircraft;19
7741;Carrier;98
7742;NAS;5
7743;NAS;22
7744;LateAircraft;15
7745;NAS;41
7746;Carrier;6
7747;LateAircraft;21
7748;NAS;15
7749;Carrier;2
7750;NAS;1
7751;LateAircraft;112
7752;NAS;51
7753;NAS;28
7754;LateAircraft;76
7755;LateAircraft;38
7756;NAS;26
7757;LateAircraft;92
7758;LateAircraft;124
7759;NAS;108
7760;NAS;127
7761;Carrier;10
7762;NAS;9
7763;NAS;90
7764;LateAircraft;15
7765;NAS;117
7766;LateAircraft;15
7767;NAS;9
7768;LateAircraft;11
7769;LateAircraft;55
7770;Carrier;37
7771;NAS;4
7772;Carrier;16
7773;NAS;67
7774;LateAircraft;28
7775;NAS;58
7776;LateAircraft;1
7777;Carrier;12
7778;LateAircraft;95
7779;LateAircraft;54
7780;NAS;102
7781;NAS;86
7782;LateAircraft;1
7783;NAS;52
7784;LateAircraft;118
7785;NAS;153
7786;NAS;57
7787;LateAircraft;1
7789;NAS;124
7790;LateAircraft;11
7791;Carrier;2
7792;NAS;25
7793;NAS;116
7794;Carrier;15
7795;Carrier;118
7796;NAS;8
7797;NAS;11
7798;LateAircraft;62
7799;LateAircraft;59
7800;NAS;20
7801;NAS;15
7802;Carrier;40
7803;Carrier;16
7804;LateAircraft;4
7805;Carrier;5
7806;NAS;18
7807;LateAircraft;1
7808;Carrier;7
7809;NAS;15
7810;LateAircraft;14
7811;Carrier;4
7812;NAS;23
7813;LateAircraft;83
7814;Carrier;3
7815;NAS;16
7816;LateAircraft;49
7817;NAS;125
7818;NAS;118
7819;LateAircraft;6
7820;Carrier;85
7821;NAS;15
7822;LateAircraft;5
7823;NAS;107
7824;NAS;91
7825;LateAircraft;44
7826;LateAircraft;128
7827;NAS;14
7828;LateAircraft;2
7829;NAS;17
7831;NAS;112
7832;NAS;118
7833;LateAircraft;16
7834;LateAircraft;16
7835;NAS;116
7836;LateAircraft;17
7839;NAS;6
7840;LateAircraft;11
7841;LateAircraft;17
7842;LateAircraft;52
7843;Carrier;79
7844;NAS;109
7845;NAS;79
7846;Carrier;83
7847;Carrier;124
7848;NAS;142
7849;NAS;15
7850;LateAircraft;122
7851;Carrier;19
7852;LateAircraft;28
7853;NAS;79
7854;LateAircraft;47
7855;NAS;97
7856;LateAircraft;36
7857;NAS;18
7858;LateAircraft;69
7859;Carrier;97
7860;NAS;12
7861;NAS;25
7862;LateAircraft;109
7864;Carrier;14
7865;LateAircraft;36
7866;Carrier;17
7867;NAS;12
7868;LateAircraft;20
7869;NAS;9
7870;LateAircraft;72
7872;LateAircraft;79
7873;LateAircraft;61
7874;LateAircraft;47
7875;LateAircraft;63
7876;NAS;6
7877;LateAircraft;76
7878;LateAircraft;57
7879;LateAircraft;69
7880;LateAircraft;117
7881;LateAircraft;61
7883;Carrier;16
7884;LateAircraft;53
7885;Carrier;5
7886;NAS;6
7887;LateAircraft;16
7888;LateAircraft;34
7889;NAS;17
7890;LateAircraft;6
7891;NAS;113
7892;LateAircraft;20
7893;NAS;112
7894;NAS;16
7895;LateAircraft;4
7896;Carrier;16
7897;NAS;37
7898;LateAircraft;9
7899;Carrier;44
7900;NAS;20
7901;NAS;27
7902;Carrier;14
7903;NAS;7
7904;NAS;37
7905;NAS;11
7906;LateAircraft;4
7907;LateAircraft;108
7908;NAS;127
7909;LateAircraft;1
7910;NAS;32
7911;LateAircraft;77
7912;NAS;100
7913;LateAircraft;27
7914;LateAircraft;27
7915;NAS;3
7916;LateAircraft;74
7917;NAS;103
7918;LateAircraft;1
7919;NAS;83
7920;NAS;91
7921;LateAircraft;17
7922;NAS;105
7923;LateAircraft;7
7924;Carrier;94
7925;NAS;9
7926;LateAircraft;77
7927;NAS;17
7928;LateAircraft;111
7929;NAS;98
7930;LateAircraft;83
7931;LateAircraft;114
7932;NAS;1
7933;LateAircraft;112
7934;Carrier;6
7935;NAS;11
7936;LateAircraft;69
7937;NAS;26
7938;LateAircraft;3
7939;Carrier;12
7940;LateAircraft;11
7941;NAS;64
7942;LateAircraft;46
7943;NAS;11
7944;LateAircraft;99
7945;NAS;56
7946;LateAircraft;95
7947;Carrier;3
7948;LateAircraft;111
7949;NAS;8
7950;LateAircraft;68
7951;LateAircraft;68
7952;NAS;57
7953;Carrier;14
7954;NAS;4
7955;Carrier;22
7956;NAS;1
7957;LateAircraft;1
7958;LateAircraft;39
7959;NAS;134
7960;NAS;67
7961;LateAircraft;39
7963;LateAircraft;46
7964;LateAircraft;99
7965;NAS;15
7966;NAS;18
7968;LateAircraft;112
7969;Carrier;16
7970;LateAircraft;42
7972;NAS;26
7973;NAS;11
7974;LateAircraft;6
7975;Carrier;6
7976;NAS;25
7977;NAS;8
7978;LateAircraft;20
7979;NAS;87
7980;Carrier;61
7981;NAS;11
7982;NAS;142
7983;Carrier;11
7984;NAS;4
7985;NAS;15
7986;LateAircraft;31
7987;NAS;61
7988;LateAircraft;141
7989;LateAircraft;92
7990;LateAircraft;40
7991;LateAircraft;15
7992;Carrier;38
7993;LateAircraft;31
7994;NAS;19
7995;LateAircraft;36
7996;NAS;18
7997;NAS;71
7998;LateAircraft;18
7999;NAS;44
8000;LateAircraft;18
8001;Weather;33
8002;NAS;111
8003;NAS;94
8004;LateAircraft;91
8005;LateAircraft;112
8006;LateAircraft;71
8007;LateAircraft;19
8008;NAS;13
8009;LateAircraft;2
8010;LateAircraft;19
8011;Carrier;10
8012;NAS;8
8013;LateAircraft;96
8014;NAS;5
8015;LateAircraft;96
8016;NAS;42
8017;LateAircraft;18
8018;NAS;82
8019;NAS;126
8020;NAS;18
8021;LateAircraft;25
8022;NAS;36
8023;Carrier;13
8024;NAS;2
8025;Carrier;3
8026;NAS;20
8027;NAS;49
8028;LateAircraft;2
8029;NAS;9
8030;LateAircraft;19
8031;Carrier;3
8032;NAS;24
8033;LateAircraft;36
8034;Carrier;5
8035;LateAircraft;17
8036;Carrier;9
8037;NAS;2
8038;LateAircraft;61
8039;NAS;5
8040;LateAircraft;28
8041;Carrier;10
8042;NAS;7
8043;LateAircraft;15
8044;LateAircraft;20
8045;NAS;56
8046;LateAircraft;32
8047;NAS;23
8048;LateAircraft;5
8049;NAS;70
8050;NAS;7
8051;LateAircraft;30
8052;LateAircraft;30
8053;LateAircraft;22
8054;Carrier;133
8055;Carrier;34
8056;LateAircraft;24
8057;NAS;2
8058;LateAircraft;21
8059;Carrier;28
8060;LateAircraft;11
8061;LateAircraft;62
8062;NAS;10
8063;LateAircraft;86
8064;NAS;6
8065;LateAircraft;128
8066;Carrier;1
8067;LateAircraft;127
8068;LateAircraft;86
8069;Carrier;95
8070;NAS;12
8071;NAS;1
8072;LateAircraft;64
8073;LateAircraft;83
8074;NAS;15
8075;Carrier;18
8076;NAS;3
8077;LateAircraft;18
8078;LateAircraft;17
8079;LateAircraft;125
8080;NAS;2
8081;LateAircraft;98
8082;NAS;20
8083;Carrier;25
8084;NAS;76
8085;NAS;35
8086;LateAircraft;5
8087;NAS;27
8088;NAS;31
8089;LateAircraft;1
8090;Carrier;47
8091;NAS;6
8092;LateAircraft;51
8094;Carrier;47
8095;NAS;7
8096;Carrier;33
8097;NAS;9
8098;NAS;36
8099;LateAircraft;42
8100;LateAircraft;41
8101;NAS;63
8102;LateAircraft;3
8103;Carrier;27
8104;NAS;5
8105;NAS;5
8106;LateAircraft;22
8107;LateAircraft;35
8108;NAS;104
8109;NAS;131
8110;NAS;7
8111;LateAircraft;215
8112;NAS;3
8113;LateAircraft;45
8114;NAS;17
8115;Carrier;14
8116;LateAircraft;12
8117;LateAircraft;21
8118;Carrier;56
8119;NAS;18
8120;Weather;41
8121;NAS;27
8122;NAS;106
8123;NAS;17
8124;LateAircraft;64
8125;NAS;5
8126;LateAircraft;73
8127;NAS;83
8128;LateAircraft;4
8129;Carrier;55
8130;NAS;33
8131;NAS;3
8132;LateAircraft;19
8133;LateAircraft;59
8134;LateAircraft;33
8135;NAS;29
8136;Carrier;15
8137;Carrier;17
8138;LateAircraft;20
8139;NAS;19
8140;NAS;51
8141;Carrier;86
8142;LateAircraft;18
8143;LateAircraft;25
8144;NAS;88
8145;LateAircraft;11
8146;Carrier;46
8147;LateAircraft;16
8148;LateAircraft;62
8149;LateAircraft;136
8150;LateAircraft;87
8151;Carrier;11
8152;LateAircraft;9
8153;NAS;4
8154;Security;5
8155;LateAircraft;20
8156;Carrier;17
8157;Carrier;127
8158;NAS;1
8159;LateAircraft;31
8160;NAS;19
8161;Carrier;178
8162;Carrier;3
8163;LateAircraft;37
8164;NAS;111
8165;NAS;29
8166;LateAircraft;148
8167;NAS;107
8168;LateAircraft;3
8169;NAS;11
8170;LateAircraft;97
8171;LateAircraft;104
8172;NAS;15
8173;NAS;17
8174;LateAircraft;47
8175;NAS;17
8176;Carrier;93
8177;NAS;18
8178;LateAircraft;89
8179;NAS;20
8180;LateAircraft;7
8181;NAS;12
8182;LateAircraft;12
8184;Weather;58
8185;LateAircraft;83
8186;NAS;144
8187;Carrier;17
8188;NAS;8
8189;Carrier;31
8190;LateAircraft;5
8191;LateAircraft;23
8192;NAS;16
8193;Carrier;126
8194;LateAircraft;21
8196;Carrier;13
8197;LateAircraft;57
8198;NAS;16
8199;Carrier;68
8200;NAS;3
8201;LateAircraft;3
8202;LateAircraft;19
8203;NAS;133
8204;Carrier;20
8205;NAS;12
8206;LateAircraft;3
8207;LateAircraft;130
8208;LateAircraft;59
8210;NAS;36
8211;LateAircraft;6
8212;NAS;22
8213;LateAircraft;107
8214;NAS;128
8215;LateAircraft;66
8216;NAS;135
8218;LateAircraft;30
8219;NAS;3
8220;LateAircraft;32
8221;LateAircraft;48
8222;LateAircraft;31
8223;LateAircraft;79
8224;Carrier;32
8225;Carrier;10
8226;NAS;3
8227;LateAircraft;6
8228;NAS;17
8229;Carrier;8
8230;NAS;17
8231;NAS;28
8232;LateAircraft;28
8233;NAS;31
8234;LateAircraft;68
8235;LateAircraft;74
8236;Carrier;1
8237;NAS;8
8238;LateAircraft;17
8239;NAS;143
8240;Carrier;10
8241;NAS;2
8242;LateAircraft;20
8243;Carrier;1
8244;NAS;3
8245;LateAircraft;40
8246;Carrier;59
8247;LateAircraft;10
8248;LateAircraft;56
8249;LateAircraft;95
8250;LateAircraft;52
8251;Carrier;35
8252;NAS;2
8253;LateAircraft;20
8255;Carrier;23
8256;NAS;5
8257;Carrier;10
8258;NAS;8
8260;Carrier;23
8261;NAS;2
8262;Carrier;20
8263;NAS;19
8264;Carrier;24
8275;NAS;28
8276;NAS;31
8277;NAS;27
8278;NAS;126
8279;NAS;45
8280;LateAircraft;9
8281;NAS;95
8282;Carrier;69
8283;NAS;40
8284;LateAircraft;125
8285;NAS;27
8286;LateAircraft;118
8287;NAS;15
8288;Carrier;14
8289;LateAircraft;96
8290;Carrier;13
8291;LateAircraft;23
8292;Carrier;41
8293;Carrier;9
8294;NAS;37
8295;NAS;20
8296;Carrier;31
8297;NAS;28
8298;Carrier;13
8299;NAS;11
8300;Carrier;63
8301;NAS;101
8302;Carrier;71
8303;Carrier;13
8304;NAS;11
8305;LateAircraft;91
8306;Carrier;43
8307;NAS;18
8308;Carrier;15
8309;Carrier;37
8310;NAS;38
8311;Carrier;7
8312;NAS;20
8313;Carrier;29
8314;NAS;35
8315;NAS;19
8316;NAS;37
8317;NAS;20
8318;NAS;24
8319;Carrier;83
8320;NAS;23
8321;Carrier;56
8322;NAS;25
8323;NAS;71
8324;Carrier;11
8325;NAS;38
8326;NAS;4
8327;LateAircraft;166
8328;Carrier;12
8329;LateAircraft;112
8330;Carrier;7
8331;NAS;6
8332;LateAircraft;133
8333;NAS;125
8334;NAS;50
8335;NAS;65
8336;NAS;17
8338;Carrier;64
8339;LateAircraft;346
8341;Carrier;160
8342;Carrier;10
8343;NAS;13
8344;Carrier;8
8345;LateAircraft;26
8347;Carrier;15
8348;Carrier;166
8349;NAS;19
8350;NAS;61
8351;LateAircraft;2
8352;NAS;39
8353;NAS;73
8354;Carrier;5
8355;LateAircraft;57
8356;Carrier;9
8357;LateAircraft;112
8358;Carrier;29
8359;Carrier;14
8360;NAS;13
8361;Carrier;36
8362;NAS;26
8363;Carrier;9
8364;NAS;13
8365;NAS;23
8366;NAS;134
8367;NAS;36
8368;NAS;42
8369;LateAircraft;28
8371;LateAircraft;16
8372;LateAircraft;69
8373;NAS;103
8374;NAS;47
8375;NAS;1
8376;LateAircraft;35
8377;NAS;33
8378;NAS;30
8379;NAS;18
8380;Carrier;3
8381;LateAircraft;15
8382;LateAircraft;69
8383;NAS;30
8384;Carrier;20
8385;LateAircraft;2
8386;Carrier;5
8387;LateAircraft;16
8388;NAS;28
8389;NAS;44
8390;NAS;2
8391;LateAircraft;162
8392;Carrier;12
8393;NAS;8
8394;NAS;20
8395;LateAircraft;146
8396;Carrier;56
8397;LateAircraft;55
8398;NAS;16
8399;LateAircraft;128
8400;NAS;170
8401;LateAircraft;81
8402;LateAircraft;17
8403;NAS;109
8404;NAS;6
8405;LateAircraft;31
8406;NAS;28
8407;NAS;59
8408;Carrier;6
8409;NAS;29
8410;LateAircraft;9
8411;NAS;67
8412;NAS;94
8413;Carrier;65
8414;LateAircraft;15
8415;NAS;17
8416;Carrier;112
8417;LateAircraft;77
8418;Carrier;15
8419;LateAircraft;105
8420;NAS;5
8421;LateAircraft;40
8422;NAS;12
8423;LateAircraft;65
8424;Carrier;23
8425;NAS;1
8426;Carrier;73
8427;NAS;32
8429;Carrier;11
8430;NAS;4
8431;LateAircraft;31
8432;Carrier;12
8433;NAS;8
8434;NAS;31
8435;NAS;138
8436;Carrier;27
8437;LateAircraft;37
8438;Carrier;28
8441;Carrier;142
8442;NAS;19
8443;NAS;27
8444;Carrier;65
8445;Carrier;83
8446;LateAircraft;12
8447;NAS;28
8448;Carrier;18
8449;NAS;16
8450;Carrier;21
8451;NAS;2
8452;Carrier;13
8453;LateAircraft;63
8454;Carrier;6
8455;LateAircraft;17
8456;LateAircraft;26
8457;Carrier;8
8458;NAS;1
8459;LateAircraft;10
8460;Carrier;30
8461;LateAircraft;113
8462;NAS;24
8463;LateAircraft;6
8464;NAS;30
8465;NAS;25
8466;NAS;2
8467;LateAircraft;31
8468;NAS;14
8469;LateAircraft;22
8470;Carrier;10
8471;LateAircraft;21
8472;NAS;3
8473;LateAircraft;45
8474;NAS;102
8475;NAS;106
8476;Carrier;255
8477;NAS;25
8478;NAS;16
8479;NAS;32
8480;LateAircraft;262
8481;LateAircraft;63
8482;NAS;39
8483;Carrier;116
8484;Carrier;25
8485;NAS;21
8486;Carrier;15
8487;NAS;11
8488;LateAircraft;13
8489;Carrier;40
8490;NAS;7
8491;Carrier;6
8492;LateAircraft;17
8493;NAS;30
8494;LateAircraft;24
8495;Carrier;7
8496;NAS;1
8497;LateAircraft;21
8498;NAS;29
8499;NAS;45
8500;LateAircraft;50
8501;LateAircraft;75
8502;Carrier;24
8503;NAS;15
8504;NAS;63
8505;LateAircraft;47
8506;LateAircraft;52
8507;Weather;19
8508;NAS;57
8509;LateAircraft;21
8510;LateAircraft;30
8512;LateAircraft;20
8513;NAS;17
8514;NAS;6
8515;LateAircraft;27
8516;Carrier;16
8517;Carrier;10
8518;LateAircraft;6
8519;NAS;60
8520;NAS;105
8521;NAS;26
8522;LateAircraft;9
8523;NAS;35
8524;Carrier;7
8525;LateAircraft;26
8526;Carrier;8
8527;LateAircraft;35
8528;Carrier;163
8529;LateAircraft;58
8530;Carrier;258
8531;NAS;16
8532;NAS;25
8533;LateAircraft;52
8534;Carrier;19
8535;NAS;16
8536;Carrier;18
8537;NAS;2
8538;LateAircraft;72
8539;NAS;47
8540;LateAircraft;86
8541;NAS;81
8542;Carrier;23
8543;NAS;20
8544;Carrier;4
8545;LateAircraft;45
8546;LateAircraft;112
8547;NAS;32
8548;LateAircraft;37
8549;NAS;53
8550;LateAircraft;14
8551;Carrier;30
8552;LateAircraft;21
8553;NAS;2
8554;LateAircraft;13
8555;NAS;18
8556;Carrier;51
8557;NAS;26
8558;NAS;23
8559;NAS;5
8560;LateAircraft;19
8561;NAS;19
8562;LateAircraft;157
8563;Carrier;181
8564;NAS;17
8565;NAS;5
8566;LateAircraft;84
8567;Carrier;19
8568;NAS;31
8569;LateAircraft;65
8570;NAS;2
8571;LateAircraft;111
8572;NAS;26
8573;Carrier;64
8574;LateAircraft;146
8575;Carrier;148
8576;NAS;10
8577;LateAircraft;64
8578;Weather;154
8579;NAS;2
8580;LateAircraft;4
8581;NAS;5
8582;LateAircraft;19
8583;NAS;28
8585;NAS;11
8586;LateAircraft;23
8587;NAS;22
8588;LateAircraft;17
8589;NAS;7
8590;LateAircraft;52
8591;NAS;164
8592;NAS;137
8593;LateAircraft;18
8594;NAS;29
8595;NAS;44
8596;Carrier;11
8597;LateAircraft;15
8598;NAS;102
8599;NAS;42
8600;Carrier;6
8601;NAS;15
8602;Carrier;3
8603;LateAircraft;15
8604;NAS;21
8605;Carrier;30
8606;LateAircraft;8
8607;Carrier;249
8608;LateAircraft;43
8609;NAS;42
8610;NAS;5
8611;LateAircraft;35
8612;NAS;62
8613;NAS;143
8614;LateAircraft;21
8615;Carrier;57
8616;LateAircraft;122
8617;NAS;15
8618;Carrier;13
8619;NAS;5
8620;NAS;62
8621;Carrier;24
8622;NAS;13
8623;NAS;5
8624;LateAircraft;17
8625;NAS;1
8626;LateAircraft;73
8627;NAS;17
8628;Carrier;7
8629;NAS;12
8630;NAS;46
8632;LateAircraft;215
