N658DL;1990;BOEING;757-232;Turbo-Jet
N618DL;1986;BOEING;757-232;Turbo-Jet
N616DL;1986;BOEING;757-232;Turbo-Jet
N126DL;1988;BOEING;767-332;Turbo-Fan
N625DL;1987;BOEING;757-232;Turbo-Jet
N663DN;1991;BOEING;757-232;Turbo-Jet
N3735D;2000;BOEING;737-832;Turbo-Jet
N757AT;1984;BOEING;757-212;Turbo-Jet
N6716C;2001;BOEING;757-232;Turbo-Jet
N695DL;;;;
N6710E;2000;BOEING;757-232;Turbo-Jet
N6701;1999;BOEING;757-232;Turbo-Jet
N128DL;1988;BOEING;767-332;Turbo-Fan
N641DL;1988;BOEING;757-232;Turbo-Jet
N750AT;1984;BOEING;757-212;Turbo-Jet
N696DL;;;;
N6704Z;2000;BOEING;757-232;Turbo-Jet
N683DA;1993;BOEING;757-232;Turbo-Jet
N642DL;1988;BOEING;757-232;Turbo-Jet
N674DL;1992;BOEING;757-232;Turbo-Jet
N996DL;1991;DOUGLAS;MD-88;Turbo-Fan
N919DL;1988;DOUGLAS;MD-88;Turbo-Fan
N6711M;2000;BOEING;757-232;Turbo-Jet
N656DL;1990;BOEING;757-232;Turbo-Jet
N905DE;1992;DOUGLAS;MD-88;Turbo-Fan
N718TW;1999;BOEING;757-231;Turbo-Fan
N395DN;2000;BOEING;737-832;Turbo-Jet
N3744D;1957;CESSNA;182A;Reciprocating
N704X;1997;BOEING;757-2Q8;Turbo-Fan
N723TW;;;;
N962DL;1990;DOUGLAS;MD-88;Turbo-Fan
N3764D;2001;BOEING;737-832;Turbo-Jet
N3745B;2001;BOEING;737-832;Turbo-Jet
N906DL;1987;DOUGLAS;MD-88;Turbo-Fan
N603DL;1984;BOEING;757-232;Turbo-Jet
N130DL;1988;BOEING;767-332;Turbo-Fan
N137DL;1991;BOEING;767-332;Turbo-Fan
N372DA;1998;BOEING;737-832;Turbo-Jet
N3765;2001;BOEING;737-832;Turbo-Jet
N3756;2001;BOEING;737-832;Turbo-Jet
N829MH;2000;BOEING;767-432ER;Turbo-Jet
N678DL;1998;BOEING;757-232;Turbo-Jet
N751AT;1984;BOEING;757-212;Turbo-Jet
N131DN;1990;BOEING;767-332;Turbo-Fan
N684DA;1993;BOEING;757-232;Turbo-Jet
N644DL;1989;BOEING;757-232;Turbo-Jet
N3763D;2001;BOEING;737-832;Turbo-Jet
N672DL;1992;BOEING;757-232;Turbo-Jet
N378DA;1999;BOEING;737-832;Turbo-Jet
N387DA;2000;BOEING;737-832;Turbo-Jet
N3761R;2001;BOEING;737-832;Turbo-Jet
N655DL;1990;BOEING;757-232;Turbo-Jet
N6715C;2001;BOEING;757-232;Turbo-Jet
N648DL;1989;BOEING;757-232;Turbo-Jet
N608DA;1985;BOEING;757-232;Turbo-Jet
N670DN;1992;BOEING;757-232;Turbo-Jet
N1501P;1990;BOEING;767-3P6;Turbo-Fan
N679DA;1992;BOEING;757-232;Turbo-Jet
N3746H;2001;BOEING;737-832;Turbo-Jet
N6702;1999;BOEING;757-232;Turbo-Jet
N1613B;2001;BOEING;767-332;Turbo-Fan
N1611B;2000;BOEING;767-332;Turbo-Fan
N16065;1999;BOEING;767-332;Turbo-Fan
N185DN;1995;BOEING;767-332;Turbo-Fan
N196DN;1997;BOEING;767-332;Turbo-Fan
N178DZ;2000;BOEING;767-332;Turbo-Fan
N174DZ;1998;BOEING;767-332;Turbo-Fan
N1608;2000;BOEING;767-332;Turbo-Fan
N673DL;1992;BOEING;757-232;Turbo-Jet
N947DL;1989;DOUGLAS;MD-88;Turbo-Fan
N925DL;1988;DOUGLAS;MD-88;Turbo-Fan
N832MH;2000;BOEING;767-432ER;Turbo-Jet
N3739P;;;;
N3740C;2000;BOEING;737-832;Turbo-Jet
N930DL;1988;DOUGLAS;MD-88;Turbo-Fan
N993DL;1991;DOUGLAS;MD-88;Turbo-Fan
N936DL;1989;DOUGLAS;MD-88;Turbo-Fan
N904DE;1992;DOUGLAS;MD-88;Turbo-Fan
N3741S;2001;BOEING;737-832;Turbo-Jet
N3730B;2000;BOEING;737-832;Turbo-Jet
N662DN;1991;BOEING;757-232;Turbo-Jet
N671DN;1992;BOEING;757-232;Turbo-Jet
N634DL;1988;BOEING;757-232;Turbo-Jet
N667DN;1991;BOEING;757-232;Turbo-Jet
N136DL;1991;BOEING;767-332;Turbo-Fan
N627DL;1987;BOEING;757-232;Turbo-Jet
N957DL;1990;DOUGLAS;MD-88;Turbo-Fan
N992DL;1991;DOUGLAS;MD-88;Turbo-Fan
N999DN;1992;DOUGLAS;MD-88;Turbo-Fan
N37700;2002;BOEING;737-832;Turbo-Jet
N3748Y;2001;BOEING;737-832;Turbo-Jet
N3758Y;2001;BOEING;737-832;Turbo-Jet
N3747D;2001;BOEING;737-832;Turbo-Jet
N3737C;2000;BOEING;737-832;Turbo-Jet
N3755D;2001;BOEING;737-832;Turbo-Jet
N933DL;1989;DOUGLAS;MD-88;Turbo-Fan
N982DL;1991;DOUGLAS;MD-88;Turbo-Fan
N932DL;1989;DOUGLAS;MD-88;Turbo-Fan
N926DL;1988;DOUGLAS;MD-88;Turbo-Fan
N904DL;1987;DOUGLAS;MD-88;Turbo-Fan
N981DL;1991;DOUGLAS;MD-88;Turbo-Fan
N950DL;1990;DOUGLAS;MD-88;Turbo-Fan
N3732J;2000;BOEING;737-832;Turbo-Jet
N987DL;1991;DOUGLAS;MD-88;Turbo-Fan
N998DL;1992;DOUGLAS;MD-88;Turbo-Fan
N3768;2002;BOEING;737-832;Turbo-Jet
N903DE;1992;DOUGLAS;MD-88;Turbo-Fan
N978DL;1991;DOUGLAS;MD-88;Turbo-Fan
N3733Z;2000;BOEING;737-832;Turbo-Jet
N385DN;1999;BOEING;737-832;Turbo-Jet
N685DA;1995;BOEING;757-232;Turbo-Jet
N6703D;2000;BOEING;757-232;Turbo-Jet
N615DL;1986;BOEING;757-232;Turbo-Jet
N717TW;1999;BOEING;757-231;Turbo-Fan
N989DL;1991;DOUGLAS;MD-88;Turbo-Fan
N977DL;1991;DOUGLAS;MD-88;Turbo-Fan
N909DL;1987;DOUGLAS;MD-88;Turbo-Fan
N3751B;2001;BOEING;737-832;Turbo-Jet
N914DL;1988;DOUGLAS;MD-88;Turbo-Fan
N917DL;1988;DOUGLAS;MD-88;Turbo-Fan
N964DL;1990;DOUGLAS;MD-88;Turbo-Fan
N396DA;2000;BOEING;737-832;Turbo-Jet
N383DN;1999;BOEING;737-832;Turbo-Jet
N371DA;1998;BOEING;737-832;Turbo-Jet
N633DL;1987;BOEING;757-232;Turbo-Jet
N630DL;1987;BOEING;757-232;Turbo-Jet
N669DN;1991;BOEING;757-232;Turbo-Jet
N907DE;1992;DOUGLAS;MD-88;Turbo-Fan
N645DL;1989;BOEING;757-232;Turbo-Jet
N653DL;1990;BOEING;757-232;Turbo-Jet
N934DL;1989;DOUGLAS;MD-88;Turbo-Fan
N955DL;1990;DOUGLAS;MD-88;Turbo-Fan
N661DN;1990;BOEING;757-232;Turbo-Jet
N640DL;1988;BOEING;757-232;Turbo-Jet
N722TW;1999;BOEING;757-231;Turbo-Fan
N946DL;1989;DOUGLAS;MD-88;Turbo-Fan
N963DL;1990;DOUGLAS;MD-88;Turbo-Fan
N913DL;1988;DOUGLAS;MD-88;Turbo-Fan
N686DA;1995;BOEING;757-232;Turbo-Jet
N688DL;1998;BOEING;757-232;Turbo-Jet
N689DL;1998;BOEING;757-232;Turbo-Jet
N945DL;1989;DOUGLAS;MD-88;Turbo-Fan
N901DE;1992;DOUGLAS;MD-88;Turbo-Fan
N954DL;1990;DOUGLAS;MD-88;Turbo-Fan
N900DE;1992;DOUGLAS;MD-88;Turbo-Fan
N944DL;1989;DOUGLAS;MD-88;Turbo-Fan
N692DL;1998;BOEING;757-232;Turbo-Jet
N924DL;1988;DOUGLAS;MD-88;Turbo-Fan
N657DL;1990;BOEING;757-232;Turbo-Jet
N637DL;1988;BOEING;757-232;Turbo-Jet
N6714Q;2000;BOEING;757-232;Turbo-Jet
N398DA;2000;BOEING;737-832;Turbo-Jet
N376DA;1999;BOEING;737-832;Turbo-Jet
N949DL;1990;DOUGLAS;MD-88;Turbo-Fan
N909DA;1995;DOUGLAS;MD-90-30;Turbo-Jet
N698DL;1999;BOEING;757-232;Turbo-Jet
N303DQ;;;;
N694DL;;;;
N699DL;1999;BOEING;757-232;Turbo-Jet
N609DL;1985;BOEING;757-232;Turbo-Jet
N927DA;1988;DOUGLAS;MD-88;Turbo-Fan
N6707A;2000;BOEING;757-232;Turbo-Jet
N906DE;1992;DOUGLAS;MD-88;Turbo-Fan
N394DA;2000;BOEING;737-832;Turbo-Jet
N920DE;1993;DOUGLAS;MD-88;Turbo-Fan
N6712B;2000;BOEING;757-232;Turbo-Jet
N912DN;1996;DOUGLAS;MD-90-30;Turbo-Jet
N623DL;1987;BOEING;757-232;Turbo-Jet
N622DL;1986;BOEING;757-232;Turbo-Jet
N942DL;1989;DOUGLAS;MD-88;Turbo-Fan
N979DL;1991;DOUGLAS;MD-88;Turbo-Fan
N629DL;1987;BOEING;757-232;Turbo-Jet
N948DL;1989;DOUGLAS;MD-88;Turbo-Fan
N952DL;1990;DOUGLAS;MD-88;Turbo-Fan
N901DA;1995;DOUGLAS;MD-90-30;Turbo-Jet
N943DL;1989;DOUGLAS;MD-88;Turbo-Fan
N975DL;1991;DOUGLAS;MD-88;Turbo-Fan
N958DL;1990;DOUGLAS;MD-88;Turbo-Fan
N976DL;1991;DOUGLAS;MD-88;Turbo-Fan
N991DL;1991;DOUGLAS;MD-88;Turbo-Fan
N994DL;1991;DOUGLAS;MD-88;Turbo-Fan
N916DL;1988;DOUGLAS;MD-88;Turbo-Fan
N995DL;1991;DOUGLAS;MD-88;Turbo-Fan
N928DL;1988;DOUGLAS;MD-88;Turbo-Fan
N941DL;1989;DOUGLAS;MD-88;Turbo-Fan
N986DL;1991;DOUGLAS;MD-88;Turbo-Fan
N953DL;1990;DOUGLAS;MD-88;Turbo-Fan
N997DL;1992;DOUGLAS;MD-88;Turbo-Fan
N917DE;1993;DOUGLAS;MD-88;Turbo-Fan
N918DL;1988;DOUGLAS;MD-88;Turbo-Fan
N969DL;1990;DOUGLAS;MD-88;Turbo-Fan
N651DL;1989;BOEING;757-232;Turbo-Jet
N643DL;1989;BOEING;757-232;Turbo-Jet
N984DL;1991;DOUGLAS;MD-88;Turbo-Fan
N628DL;1987;BOEING;757-232;Turbo-Jet
N904DA;1995;DOUGLAS;MD-90-30;Turbo-Jet
N914DN;1996;DOUGLAS;MD-90-30;Turbo-Jet
N902DA;1994;DOUGLAS;MD-90-30;Turbo-Jet
N3767;2001;BOEING;737-832;Turbo-Jet
N301DQ;;;;
N6713Y;2000;BOEING;757-232;Turbo-Jet
N959DL;1990;DOUGLAS;MD-88;Turbo-Fan
N397DA;2000;BOEING;737-832;Turbo-Jet
N379DA;1999;BOEING;737-832;Turbo-Jet
N143DA;1998;BOEING;767-332;Turbo-Fan
N140LL;1993;BOEING;767-332;Turbo-Fan
N302DQ;;;;
N697DL;1999;BOEING;757-232;Turbo-Jet
N911DL;1987;DOUGLAS;MD-88;Turbo-Fan
N902DE;1992;DOUGLAS;MD-88;Turbo-Fan
N919DE;1993;DOUGLAS;MD-88;Turbo-Fan
N935DL;1989;DOUGLAS;MD-88;Turbo-Fan
N610DL;1985;BOEING;757-232;Turbo-Jet
N682DA;1993;BOEING;757-232;Turbo-Jet
N3736C;2000;BOEING;737-832;Turbo-Jet
N3731T;2000;BOEING;737-832;Turbo-Jet
N974DL;1991;DOUGLAS;MD-88;Turbo-Fan
N980DL;1991;DOUGLAS;MD-88;Turbo-Fan
N990DL;1991;DOUGLAS;MD-88;Turbo-Fan
N392DA;2000;BOEING;737-832;Turbo-Jet
N374DA;1998;BOEING;737-832;Turbo-Jet
N390DA;2000;BOEING;737-832;Turbo-Jet
N175DN;1990;BOEING;767-332;Turbo-Fan
N393DA;2000;BOEING;737-832;Turbo-Jet
N906DA;1995;DOUGLAS;MD-90-30;Turbo-Jet
N916DN;1996;DOUGLAS;MD-90-30;Turbo-Jet
N304DQ;;;;
N907DA;1995;DOUGLAS;MD-90-30;Turbo-Jet
N915DN;1996;DOUGLAS;MD-90-30;Turbo-Jet
N3759;2001;BOEING;737-832;Turbo-Jet
N399DA;2000;BOEING;737-832;Turbo-Jet
N956DL;1990;DOUGLAS;MD-88;Turbo-Fan
N913DN;1996;DOUGLAS;MD-90-30;Turbo-Jet
N375DA;1998;BOEING;737-832;Turbo-Jet
N911DA;1995;DOUGLAS;MD-90-30;Turbo-Jet
N384DA;1999;BOEING;737-832;Turbo-Jet
N937DL;1989;DOUGLAS;MD-88;Turbo-Fan
N388DA;2000;BOEING;737-832;Turbo-Jet
N727TW;;;;
N3734B;2000;BOEING;737-832;Turbo-Jet
N922DL;1988;DOUGLAS;MD-88;Turbo-Fan
N940DL;1989;DOUGLAS;MD-88;Turbo-Fan
N965DL;1990;DOUGLAS;MD-88;Turbo-Fan
N913DE;1993;DOUGLAS;MD-88;Turbo-Fan
N911DE;1992;DOUGLAS;MD-88;Turbo-Fan
N910DE;1992;DOUGLAS;MD-88;Turbo-Fan
N915DE;1993;DOUGLAS;MD-88;Turbo-Fan
N914DE;1993;DOUGLAS;MD-88;Turbo-Fan
N908DE;1992;DOUGLAS;MD-88;Turbo-Fan
N604DL;1984;BOEING;757-232;Turbo-Jet
N908DL;1987;DOUGLAS;MD-88;Turbo-Fan
N1402A;1993;BOEING;767-332;Turbo-Fan
N3771K;2002;BOEING;737-832;Turbo-Jet
N373DA;1998;BOEING;737-832;Turbo-Jet
N602DL;1984;BOEING;757-232;Turbo-Jet
N705TW;1997;BOEING;757-231;Turbo-Fan
N680DA;1992;BOEING;757-232;Turbo-Jet
N681BR;2002;BOMBARDIER INC;CL-600-2B19;Turbo-Fan
N708EV;2002;BOMBARDIER INC;CL-600-2C10;Turbo-Fan
N931EV;2005;BOMBARDIER INC;CL-600-2B19;Turbo-Fan
N718EV;2003;BOMBARDIER INC;CL-600-2C10;Turbo-Fan
N710EV;2002;BOMBARDIER INC;CL-600-2C10;Turbo-Fan
N748EV;2004;BOMBARDIER INC;CL-600-2C10;Turbo-Fan
N751EV;2004;BOMBARDIER INC;CL-600-2C10;Turbo-Fan
N758EV;2005;BOMBARDIER INC;CL-600-2C10;Turbo-Fan
N874AS;2001;BOMBARDIER INC;CL-600-2B19;Turbo-Fan
N902EV;2002;BOMBARDIER INC;CL-600-2B19;Turbo-Fan
N847AS;1999;BOMBARDIER INC;CL-600-2B19;Turbo-Fan
N317CA;2002;BOMBARDIER INC;CL-600-2C10;Turbo-Fan
N981EV;2003;BOMBARDIER INC;CL-600-2B19;Turbo-Fan
N851AS;1999;BOMBARDIER INC;CL-600-2B19;Turbo-Fan
N686BR;2003;BOMBARDIER INC;CL-600-2B19;Turbo-Fan
N740EV;2004;BOMBARDIER INC;CL-600-2C10;Turbo-Fan
N682BR;2002;BOMBARDIER INC;CL-600-2B19;Turbo-Fan
N825AS;1997;BOMBARDIER INC;CL-600-2B19;Turbo-Fan
N908EV;2002;BOMBARDIER INC;CL-600-2B19;Turbo-Fan
N834AS;1998;BOMBARDIER INC;CL-600-2B19;Turbo-Fan
N839AS;1999;BOMBARDIER INC;CL-600-2B19;Turbo-Fan
N929EV;2004;BOMBARDIER INC;CL-600-2B19;Turbo-Fan
N920EV;2003;BOMBARDIER INC;CL-600-2B19;Turbo-Fan
N974EV;2001;BOMBARDIER INC;CL-600-2B19;Turbo-Fan
N823AS;1997;BOMBARDIER INC;CL-600-2B19;Turbo-Fan
N376CA;2003;BOMBARDIER INC;CL-600-2C10;Turbo-Fan
N970EV;2001;BOMBARDIER INC;CL-600-2B19;Turbo-Fan
N867AS;2000;BOMBARDIER INC;CL-600-2B19;Turbo-Fan
N824AS;1997;BOMBARDIER INC;CL-600-2B19;Turbo-Fan
N919EV;2003;BOMBARDIER INC;CL-600-2B19;Turbo-Fan
N903EV;2002;BOMBARDIER INC;CL-600-2B19;Turbo-Fan
N928EV;2004;BOMBARDIER INC;CL-600-2B19;Turbo-Fan
N923EV;2003;BOMBARDIER INC;CL-600-2B19;Turbo-Fan
N738EV;2004;BOMBARDIER INC;CL-600-2C10;Turbo-Fan
N707EV;2002;BOMBARDIER INC;CL-600-2C10;Turbo-Fan
N722EV;2003;BOMBARDIER INC;CL-600-2C10;Turbo-Fan
N883AS;2001;BOMBARDIER INC;CL-600-2B19;Turbo-Fan
N905EV;2002;BOMBARDIER INC;CL-600-2B19;Turbo-Fan
N885AS;2001;BOMBARDIER INC;CL-600-2B19;Turbo-Fan
N724EV;2004;BOMBARDIER INC;CL-600-2C10;Turbo-Fan
N925EV;2003;BOMBARDIER INC;CL-600-2B19;Turbo-Fan
N904EV;2002;BOMBARDIER INC;CL-600-2B19;Turbo-Fan
N932EV;2005;BOMBARDIER INC;CL-600-2B19;Turbo-Fan
N868AS;2001;BOMBARDIER INC;CL-600-2B19;Turbo-Fan
N937EV;2005;BOMBARDIER INC;CL-600-2B19;Turbo-Fan
N980EV;2003;BOMBARDIER INC;CL-600-2B19;Turbo-Fan
N842AS;1999;BOMBARDIER INC;CL-600-2B19;Turbo-Fan
N870AS;2001;BOMBARDIER INC;CL-600-2B19;Turbo-Fan
N840AS;1999;BOMBARDIER INC;CL-600-2B19;Turbo-Fan
N858AS;2000;BOMBARDIER INC;CL-600-2B19;Turbo-Fan
N889AS;2001;BOMBARDIER INC;CL-600-2B19;Turbo-Fan
N759EV;2005;BOMBARDIER INC;CL-600-2C10;Turbo-Fan
N936EV;2005;BOMBARDIER INC;CL-600-2B19;Turbo-Fan
N853AS;2000;BOMBARDIER INC;CL-600-2B19;Turbo-Fan
N841AS;1999;BOMBARDIER INC;CL-600-2B19;Turbo-Fan
N972EV;2001;BOMBARDIER INC;CL-600-2B19;Turbo-Fan
N827AS;1997;BOMBARDIER INC;CL-600-2B19;Turbo-Fan
N754EV;2004;BOMBARDIER INC;CL-600-2C10;Turbo-Fan
N755EV;;BOMBARDIER INC;CL-600-2C10;Turbo-Fan
N640AS;1994;AEROSPATIALE/ALENIA;ATR-72-212;Turbo-Prop
N642AS;1994;AEROSPATIALE/ALENIA;ATR-72-212;Turbo-Prop
N921EV;2003;BOMBARDIER INC;CL-600-2B19;Turbo-Fan
N884AS;2001;BOMBARDIER INC;CL-600-2B19;Turbo-Fan
N636AS;;AEROSPATIALE;ATR 72-212;Turbo-Prop
N872AS;2001;BOMBARDIER INC;CL-600-2B19;Turbo-Fan
N719EV;2003;BOMBARDIER INC;CL-600-2C10;Turbo-Fan
N849AS;1999;BOMBARDIER INC;CL-600-2B19;Turbo-Fan
N860AS;2000;BOMBARDIER INC;CL-600-2B19;Turbo-Fan
N971EV;2001;BOMBARDIER INC;CL-600-2B19;Turbo-Fan
N723EV;2004;BOMBARDIER INC;CL-600-2C10;Turbo-Fan
N848AS;1999;BOMBARDIER INC;CL-600-2B19;Turbo-Fan
N880AS;2002;BOMBARDIER INC;CL-600-2B19;Turbo-Fan
N355CA;2002;BOMBARDIER INC;CL-600-2C10;Turbo-Fan
N720EV;2003;BOMBARDIER INC;CL-600-2C10;Turbo-Fan
N933EV;2005;BOMBARDIER INC;CL-600-2B19;Turbo-Fan
N917EV;2003;BOMBARDIER INC;CL-600-2B19;Turbo-Fan
N926EV;2003;BOMBARDIER INC;CL-600-2B19;Turbo-Fan
N354CA;2002;BOMBARDIER INC;CL-600-2C10;Turbo-Fan
N379CA;2003;BOMBARDIER INC;CL-600-2C10;Turbo-Fan
N659CA;2004;BOMBARDIER INC;CL-600-2C10;Turbo-Fan
N821AS;1997;BOMBARDIER INC;CL-600-2B19;Turbo-Fan
N837AS;1998;BOMBARDIER INC;CL-600-2B19;Turbo-Fan
N977EV;2002;BOMBARDIER INC;CL-600-2B19;Turbo-Fan
N833AS;1998;BOMBARDIER INC;CL-600-2B19;Turbo-Fan
N760EV;2005;BOMBARDIER INC;CL-600-2C10;Turbo-Fan
N855AS;2000;BOMBARDIER INC;CL-600-2B19;Turbo-Fan
N859AS;2000;BOMBARDIER INC;CL-600-2B19;Turbo-Fan
N643AS;1994;AEROSPATIALE/ALENIA;ATR-72-212;Turbo-Prop
N635AS;;AEROSPATIALE;ATR 72-212;Turbo-Prop
N979EV;2003;BOMBARDIER INC;CL-600-2B19;Turbo-Fan
N836AS;1998;BOMBARDIER INC;CL-600-2B19;Turbo-Fan
N922EV;2003;BOMBARDIER INC;CL-600-2B19;Turbo-Fan
N907EV;;BOMBARDIER INC;CL-600-2B19;Turbo-Fan
N901EV;2002;BOMBARDIER INC;CL-600-2B19;Turbo-Fan
N877AS;2001;BOMBARDIER INC;CL-600-2B19;Turbo-Fan
N850AS;1999;BOMBARDIER INC;CL-600-2B19;Turbo-Fan
N709EV;2002;BOMBARDIER INC;CL-600-2C10;Turbo-Fan
N730EV;2004;BOMBARDIER INC;CL-600-2C10;Turbo-Fan
N900EV;2002;BOMBARDIER INC;CL-600-2B19;Turbo-Fan
N873AS;2001;BOMBARDIER INC;CL-600-2B19;Turbo-Fan
N753EV;2004;BOMBARDIER INC;CL-600-2C10;Turbo-Fan
N879AS;2002;BOMBARDIER INC;CL-600-2B19;Turbo-Fan
N641AS;1994;AEROSPATIALE/ALENIA;ATR-72-212;Turbo-Prop
N852AS;;BOMBARDIER INC;CL-600-2B19;Turbo-Fan
N844AS;1999;BOMBARDIER INC;CL-600-2B19;Turbo-Fan
N838AS;1998;BOMBARDIER INC;CL-600-2B19;Turbo-Fan
N845AS;1999;BOMBARDIER INC;CL-600-2B19;Turbo-Fan
N930EV;;BOMBARDIER INC;CL-600-2B19;Turbo-Fan
N927EV;2003;BOMBARDIER INC;CL-600-2B19;Turbo-Fan
N881AS;2001;BOMBARDIER INC;CL-600-2B19;Turbo-Fan
N976EV;2001;BOMBARDIER INC;CL-600-2B19;Turbo-Fan
N886AS;2001;BOMBARDIER INC;CL-600-2B19;Turbo-Fan
N861AS;2000;BOMBARDIER INC;CL-600-2B19;Turbo-Fan
N752EV;;BOMBARDIER INC;CL-600-2C10;Turbo-Fan
N829AS;1998;BOMBARDIER INC;CL-600-2B19;Turbo-Fan
N331CA;2002;BOMBARDIER INC;CL-600-2C10;Turbo-Fan
N717EV;2003;BOMBARDIER INC;CL-600-2C10;Turbo-Fan
N906EV;;BOMBARDIER INC;CL-600-2B19;Turbo-Fan
N909EV;2002;BOMBARDIER INC;CL-600-2B19;Turbo-Fan
N935EV;2005;BOMBARDIER INC;CL-600-2B19;Turbo-Fan
N835AS;1998;BOMBARDIER INC;CL-600-2B19;Turbo-Fan
N914EV;2003;BOMBARDIER INC;CL-600-2B19;Turbo-Fan
N832AS;1998;BOMBARDIER INC;CL-600-2B19;Turbo-Fan
N973EV;2002;BOMBARDIER INC;CL-600-2B19;Turbo-Fan
N830AS;1998;BOMBARDIER INC;CL-600-2B19;Turbo-Fan
N684BR;2002;BOMBARDIER INC;CL-600-2B19;Turbo-Fan
N857AS;2000;BOMBARDIER INC;CL-600-2B19;Turbo-Fan
N744EV;2004;BOMBARDIER INC;CL-600-2C10;Turbo-Fan
N716EV;2003;BOMBARDIER INC;CL-600-2C10;Turbo-Fan
N882AS;2001;BOMBARDIER INC;CL-600-2B19;Turbo-Fan
N875AS;2001;BOMBARDIER INC;CL-600-2B19;Turbo-Fan
N876AS;2001;BOMBARDIER INC;CL-600-2B19;Turbo-Fan
N924EV;2003;BOMBARDIER INC;CL-600-2B19;Turbo-Fan
N390CA;2003;BOMBARDIER INC;CL-600-2C10;Turbo-Fan
N741EV;2004;BOMBARDIER INC;CL-600-2C10;Turbo-Fan
N843AS;1999;BOMBARDIER INC;CL-600-2B19;Turbo-Fan
N680BR;2002;BOMBARDIER INC;CL-600-2B19;Turbo-Fan
N683BR;2002;BOMBARDIER INC;CL-600-2B19;Turbo-Fan
N934EV;2005;BOMBARDIER INC;CL-600-2B19;Turbo-Fan
N750EV;2004;BOMBARDIER INC;CL-600-2C10;Turbo-Fan
N978EV;2002;BOMBARDIER INC;CL-600-2B19;Turbo-Fan
N878AS;2002;BOMBARDIER INC;CL-600-2B19;Turbo-Fan
N761ND;;;;
N905FR;2001;AIRBUS;A319-111;Turbo-Jet
N930FR;2004;AIRBUS;A319-111;Turbo-Jet
N940FR;;AIRBUS;A319-111;Turbo-Jet
N931FR;2004;AIRBUS;A319-111;Turbo-Jet
N915FR;2002;AIRBUS;A319-112;Turbo-Jet
N928FR;2004;AIRBUS;A319-111;Turbo-Jet
N924FR;2003;AIRBUS;A319-111;Turbo-Jet
N933FR;2004;AIRBUS;A319-111;Turbo-Jet
N945FR;2006;AIRBUS;A319-111;Turbo-Jet
N925FR;2004;AIRBUS;A319-111;Turbo-Jet
N935FR;2004;AIRBUS;A319-111;Turbo-Jet
N801FR;2003;AIRBUS;A318-111;Turbo-Fan
N802FR;2003;AIRBUS;A318-111;Turbo-Fan
N805FR;2004;AIRBUS;A318-111;Turbo-Fan
N902FR;2001;AIRBUS;A319-111;Turbo-Jet
N918FR;2003;AIRBUS;A319-111;Turbo-Jet
N806FR;2004;AIRBUS;A318-111;Turbo-Fan
N908FR;2002;AIRBUS;A319-111;Turbo-Jet
N923FR;2003;AIRBUS;A319-111;Turbo-Jet
N926FR;2004;AIRBUS;A319-111;Turbo-Jet
N919FR;2003;AIRBUS;A319-111;Turbo-Jet
N809FR;2007;AIRBUS;A318-111;Turbo-Fan
N904FR;2001;AIRBUS;A319-111;Turbo-Jet
N939FR;2005;AIRBUS;A319-111;Turbo-Jet
N807FR;2004;AIRBUS;A318-111;Turbo-Fan
N942FR;2005;AIRBUS;A319-111;Turbo-Jet
N812FR;2007;AIRBUS;A318-111;Turbo-Fan
N804FR;2003;AIRBUS;A318-111;Turbo-Fan
N946FR;2006;AIRBUS;A319-111;Turbo-Jet
N808FR;2007;AIRBUS;A318-111;Turbo-Fan
N810FR;2007;AIRBUS;A318-111;Turbo-Fan
N937FR;2005;AIRBUS;A319-111;Turbo-Jet
N912FR;2002;AIRBUS;A319-111;Turbo-Jet
N948FR;2006;AIRBUS;A319-111;Turbo-Jet
N934FR;2004;AIRBUS;A319-111;Turbo-Jet
N906FR;2002;AIRBUS;A319-111;Turbo-Jet
N947FR;2006;AIRBUS;A319-111;Turbo-Jet
N803FR;2003;AIRBUS;A318-111;Turbo-Fan
N929FR;2004;AIRBUS;A319-111;Turbo-Jet
N922FR;2003;AIRBUS;A319-111;Turbo-Jet
N913FR;2002;AIRBUS;A319-112;Turbo-Jet
N916FR;2002;AIRBUS;A319-112;Turbo-Jet
N938FR;2005;AIRBUS;A319-111;Turbo-Jet
N936FR;2005;AIRBUS;A319-111;Turbo-Jet
N941FR;2005;AIRBUS;A319-112;Turbo-Jet
N921FR;2003;AIRBUS;A319-111;Turbo-Jet
N910FR;2002;AIRBUS;A319-112;Turbo-Jet
N949FR;2006;AIRBUS;A319-111;Turbo-Jet
N927FR;2004;AIRBUS;A319-111;Turbo-Jet
N914FR;2002;AIRBUS;A319-111;Turbo-Jet
N943FR;2005;AIRBUS;A319-112;Turbo-Jet
N201FR;;AIRBUS;A320-214;Turbo-Fan
N202FR;2008;AIRBUS;A320-214;Turbo-Fan
N965AT;2001;BOEING;717-200;Turbo-Fan
N930AT;2000;BOEING;717-200;Turbo-Fan
N919AT;2001;BOEING;717-200;Turbo-Fan
N149AT;2004;BOEING;737-76N;Turbo-Fan
N316AT;2007;BOEING;737-7BD;Turbo-Fan
N126AT;2004;BOEING;737-76N;Turbo-Fan
N288AT;2006;BOEING;737-7BD;Turbo-Fan
N169AT;2004;BOEING;737-76N;Turbo-Fan
N300AT;2006;BOEING;737-7BD;Turbo-Fan
